"CpG.site","Coefficient","Panel","Training.cohort","Short_name","Name","SeqId","UniProt","Predictor","chr","pos","UCSC_RefGene_Name","GencodeCompV12_NAME"
"cg17742155",0.00141339976214434,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr9",117350088,"ATP6V1G1","ATP6V1G1"
"cg05641656",0.00752384151005503,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",58728610,"",""
"cg12899747",-0.00507549842172268,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",25391527,"",""
"cg19373099",-0.00581960790836607,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",210008092,"",""
"cg15382580",0.00299457463564842,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",13263769,"IER2","IER2"
"cg02583620",-0.0137112058484322,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr11",15098608,"CALCB",""
"cg20536971",-0.0262106207161945,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr13",100989375,"PCCA","PCCA"
"cg24807495",0.00198976797592664,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",131568519,"GPR133","GPR133"
"cg22876402",0.0055382225882215,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",71553543,"FOXP1","FOXP1"
"cg09737685",-0.00348495383244928,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr17",22052189,"",""
"cg08628565",-0.00750190834844104,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",148762621,"",""
"cg21262854",0.00948378500600744,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",92861612,"CCDC132","CCDC132"
"cg22296585",-0.000327619635594215,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",207741102,"",""
"cg05590294",-0.017654462763666,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",9913395,"CD69","CD69"
"cg18106507",0.00493363907881734,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",72401302,"",""
"cg00624564",0.00236259292338622,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr4",7768660,"AFAP1, LOC84740","AFAP1"
"cg24790356",0.00696589455280675,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",97914069,"",""
"cg12180984",0.00812414905308951,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",76819168,"",""
"cg06142108",-0.000728657649558627,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",19195208,"SYT17","SYT17"
"cg24361098",0.0019454233077178,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",60748951,"BCL11A","BCL11A"
"cg03005362",-0.024366197595646,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr10",77036584,"","ZNF503-AS1"
"cg09935388",-0.0261502155092919,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",92947588,"GFI1",""
"cg09809672",-0.0109362154500483,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",236557682,"EDARADD","EDARADD"
"cg01526748",-0.0244791828756627,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",191930926,"FGF12",""
"cg04128967",-0.00900382816760888,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",70046847,"",""
"cg02954324",0.00781104988036748,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",67045043,"",""
"cg03137889",0.000359769060625513,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",108454859,"","OSTM1, OSTM1-AS1"
"cg24277788",-0.00598949605524503,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr4",185724837,"ACSL1","ACSL1"
"cg19658209",-0.00264859300565331,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr10",103052161,"",""
"cg18078170",0.0160768663582522,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",62538810,"SYT16","RP11-355I22.5"
"cg00118199",0.018732761126847,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",51081616,"","RP4-724E13.2"
"cg08993878",-0.00682283237849157,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",98151379,"","RP11-1016B18.1"
"cg01128736",0.000367241481670717,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",4461158,"",""
"cg03853586",0.00699293770083829,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",56655932,"",""
"cg07235885",0.00402370401524795,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",89187002,"ACSF3","ACSF3"
"cg03521982",0.014086671768741,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr18",70206471,"CBLN2",""
"cg16611581",-0.00638886227233976,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",4379062,"","RP11-264F23.3, RP11-264F23.4"
"cg15740437",0.00910306578948314,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",122102855,"FAM162A, CCDC58","FAM162A, CCDC58"
"cg01940273",-0.045794817470354,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",233284934,"",""
"cg07206442",-0.00689694568549257,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr17",29716187,"",""
"cg08242010",0.027126262121192,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",155051879,"EFNA3",""
"cg04645534",-0.00628483336343949,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",23712550,"STC1","STC1"
"cg22101463",0.00705381160897743,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",56242181,"",""
"cg14815301",0.022050968693755,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",61516830,"",""
"cg02369775",0.0149969111141255,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",53488056,"",""
"cg23157190",-0.00509755633477877,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",75060880,"HK2","HK2"
"cg20677365",-0.0317726419138379,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",18155916,"TPMT, KDM1B","TPMT, KDM1B"
"cg12957265",-0.00305439056355977,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr15",57026014,"ZNF280D","ZNF280D"
"cg25542319",-0.00745861793155355,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr5",112540429,"MCC","MCC"
"cg10928404",0.00295426363699062,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",22089641,"","TRAV1-1"
"cg19868495",0.00824301562476915,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr13",61995249,"","PCDH20"
"cg18801599",-0.00518562527031799,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr17",42092187,"TMEM101","TMEM101"
"cg26211041",0.00532470349350915,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",776598,"",""
"cg04928513",-0.0232719500717653,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr20",60717545,"PSMA7, SS18L1","PSMA7, SS18L1"
"cg12228461",0.0133674255132071,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",33143721,"COL11A2","COL11A2"
"cg13735974",-0.00657929177169245,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",41156980,"NFYC, LOC100130557","NFYC"
"cg14806752",-0.00327675481556329,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",998808,"",""
"cg23745444",-0.00103774778966154,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",130624293,"",""
"cg14159704",-0.00532035546528715,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr9",89580839,"","RP11-276H19.1"
"cg16457842",0.00467076616316949,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",84417445,"SNAP91","SNAP91"
"cg01911082",-0.00648851491453629,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",114449272,"CSMD3","CSMD3"
"cg02770406",0.00440764607692502,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",57991450,"",""
"cg16302790",-0.0258720665443665,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr13",28498334,"PDX1",""
"cg11508001",-0.0138162169433784,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",97399716,"","KB-1448A5.1"
"cg01187883",-0.00172211331103418,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",186953108,"MASP1","MASP1"
"cg03329539",-0.0114387270621271,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",233283329,"",""
"cg05875176",0.00166284298675301,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr17",66594586,"FAM20A",""
"cg27576683",0.00290238152684555,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr10",129948776,"",""
"cg22386920",-0.00603158618981265,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr3",195934350,"ZDHHC19","ZDHHC19"
"cg15733534",0.00110117335238685,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",48972397,"CYTH2","CYTH2"
"cg08634357",6.31826509200598e-05,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",66956242,"RRAD","RRAD"
"cg01949171",0.0105565284007016,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",209447,"FAM20C",""
"cg01836441",-0.0014612307736069,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",70636618,"CNOT2","CNOT2, RP11-611E13.2"
"cg00707688",0.0158403057850535,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr21",45999571,"KRTAP10-5, C21orf29","KRTAP10-5"
"cg12707907",0.00392354969774912,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr13",86370772,"SLITRK6","SLITRK6"
"cg07157333",0.00373361653118471,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",19422554,"TMC5","CTA-363E6.5, TMC5"
"cg13437635",0.00566677229149671,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr10",103998987,"PITX3","PITX3, RP11-242B12.5"
"cg05057827",0.00756447996660265,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",98670848,"","RP11-61O1.1"
"cg20549261",0.0143730464099312,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",81899486,"","STON2"
"cg00326902",-0.000567890735030401,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr6",117747649,"ROS1","ROS1, GOPC"
"cg15768203",-0.00785236389056879,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",170440722,"PPIG","PPIG"
"cg27468419",0.00151066557087331,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",57309109,"SDR16C6",""
"cg01374918",0.0124481811850068,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr4",7754366,"LOC84740",""
"cg20317437",-0.000925463178967991,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",24172120,"FUCA1","FUCA1"
"cg21017077",0.00020499610744021,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr20",61475182,"DPH3B, TCFL5",""
"cg09231170",0.00015904310104484,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr4",3812267,"",""
"cg07250771",0.00852721938309095,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr12",70289007,"",""
"cg11213143",0.00182311049882419,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr11",70279367,"CTTN","CTTN"
"cg11687809",0.0312156721908191,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",1962016,"GABRD","GABRD"
"cg08326370",-0.00661189292051394,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr10",124904126,"",""
"cg24732344",0.0184725749455858,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",137559892,"CREB3L2","CREB3L2"
"cg02240171",-0.00318499512318401,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",77437748,"ADAMTS18","ADAMTS18"
"cg14520280",0.000176193662289011,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",242767727,"",""
"cg15344192",-0.0111172950509806,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",121347210,"",""
"cg07019857",-0.0297327908102458,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr5",106822849,"EFNA5","EFNA5"
"cg13526915",-0.0289435946270442,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr14",24164078,"",""
"cg02875240",-0.0180898632327866,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",58893686,"ZNF837","ZNF837"
"cg04605940",-0.0114591463480412,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",157391297,"PTPRN2",""
"cg12183023",-0.00284357070849238,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",39574765,"PAPL","AC011443.1"
"cg08647039",-0.000547029944599812,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",13120987,"NFIX",""
"cg04166874",0.00997027589351125,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",44821163,"ERI3","ERI3"
"cg12553198",0.00644908324720378,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",59066243,"CHMP2A","CHMP2A"
"cg03145124",0.0208278341829572,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr4",76649546,"USO1","USO1, G3BP2"
"cg12199905",0.00751664595193101,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr5",1085279,"SLC12A7",""
"cg18640030",-0.0350125852612043,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",67090752,"CRH","CRH"
"cg06621691",0.00567432703408627,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr7",4175814,"SDK1","SDK1"
"cg11778258",0.0245561416894953,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr8",144945387,"EPPK1",""
"cg04591799",-0.0161261231114063,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",90013969,"DEF8","DEF8"
"cg26870337",0.0103193991411229,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr1",22777672,"ZBTB40","ZBTB40"
"cg12448298",-0.00370276968919686,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr2",115822039,"DPP10","DPP10"
"cg02538248",-0.0105896121869438,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr16",75045643,"ZNRF1","ZNRF1"
"cg05203206",-0.0221323185364305,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr20",5281174,"",""
"cg22548353",0.00796808629019357,"SomaScan","KORA","MMP-1","Interstitial collagenase","4924-32","P03956","MMP-1","chr19",36195268,"","AD000671.1, AC002314.3"
"cg15720343",0.000998644238530567,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr8",28748679,"INTS9, HMBOX1","INTS9, HMBOX1, AC108449.3"
"cg09546168",0.0160513062351123,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr16",77246495,"SYCE1L","SYCE1L, RP11-538I12.2"
"cg12495983",-0.00367870494957127,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr2",216867894,"MREG","PECR, MREG"
"cg26069353",0.00149841616870846,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr14",31343427,"COCH","COCH"
"cg17967728",0.000360318561567171,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr15",52263786,"LEO1","MAPK6"
"cg10090414",-0.00219161715199397,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr8",142309652,"","SLC45A4"
"cg01412419",-0.002717570252055,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr16",87856264,"",""
"cg21784396",0.00538930896063379,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr7",127991421,"PRRT4",""
"cg14015656",-0.00356616032008337,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr9",100070142,"KIAA1529","C9orf174, RP11-23J9.4"
"cg03920544",-0.0222786639245825,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr3",196318703,"",""
"cg09450771",0.00768303407683634,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr17",79073095,"BAIAP2","BAIAP2"
"cg23759554",-0.000119653624749259,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr12",56631703,"ANKRD52","ANKRD52"
"cg24180621",-0.00489504170981929,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr17",78926185,"RPTOR","RPTOR"
"cg16777620",-0.011890114667563,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr3",11761382,"VGLL4","VGLL4, AC090939.2"
"cg05925507",-0.0151639694119032,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr11",62573094,"NXF1","NXF1"
"cg17742903",0.00127452215697074,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr12",63108809,"PPM1H","PPM1H"
"cg18465515",-0.00809735103513874,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr6",26273182,"HIST1H2BI","HIST1H2BI"
"cg11745355",-0.00410345217202669,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr20",13085698,"SPTLC3",""
"cg00441709",-0.0247343171067643,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr17",2528280,"PAFAH1B1","PAFAH1B1"
"cg24592892",-0.00446532655682644,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr12",79916348,"",""
"cg19591573",0.00118478645511106,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr10",76860035,"DUSP13","DUSP13, SAMD8"
"cg00043800",-0.0099290911039277,"SomaScan","KORA","SHBG","Sex hormone-binding globulin","4929-55","P04278","SHBG","chr2",74612144,"LOC100189589","DCTN1, AC005041.9"
